"facility_id","country","year","ruralurban","publicprivate","m0s0q0","facility_level","transport_central_a","transport_central_hr","transport_central_mn","hours_opt_mn","num_outpatient","has_inpatient","num_inpatient","beds_total","has_births","has_maternity_a","has_maternity_b","has_antibiotics","has_ocytocics","has_anticonvuls","has_placenta","has_poc","has_delivery","has_resusc","has_bloodtrans","has_csection","num_births","transfers_csection","power_a","power_b","power_d","power_c","power_e","power_f","power_g","power_h","power_i","water_a","water_b","water_c","water_d","water_e","water_f","water_g","toilet_opt_a","toilet_opt_d","toilet_opt_e","toilet_ipt_a","toilet_ipt_d","toilet_ipt_e","toilet_disabled","handwashing","sharps_a","sharps_b","sharps_c","sharps_d","sharps_e","sharps_f","sharps_g","sharps_h","sharps_i","sharps_j","sharps_k","sharps_l","sharps_m","sharps_n","sharps_inspected","waste_a","waste_b","waste_c","waste_d","waste_e","waste_f","waste_g","waste_h","waste_i","waste_j","waste_k","waste_l","waste_m","waste_n","incinerator_works","incinerator_power","waste_inspected","waste_guidelines","waste_training","phone_a","phone_b","facmobile_a","facmobile_b","indmobile1_a","indmobile2_a","indmobile2_b","faccomputer_a","faccomputer_b","indcomputer_a","indcomputer_b","radio_a","radio_b","internet_a","internet_b","ambulance_a","ambulance_b","ambulance_c","ambulance_d","ambulance_e","ambulance_f","ambulance_g","ambulance_h","ambulance_i","adultscale_a","adultscale_b","adultscale_c","adultscale_d","thermometer_a","thermometer_b","thermometer_c","thermometer_d","childscale_a","childscale_b","childscale_c","childscale_d","stethoscope_a","stethoscope_b","stethoscope_c","stethoscope_d","infantscale_a","infantscale_b","infantscale_c","infantscale_d","sphgmeter_a","sphgmeter_b","sphgmeter_c","sphgmeter_d","bagmask_a","bagmask_b","bagmask_c","bagmask_d","airway_a","airway_b","airway_c","airway_d","autoclave_a","autoclave_b","autoclave_c","steamer_a","steamer_b","steamer_c","dryheat_a","dryheat_b","dryheat_c","nonelectric_a","nonelectric_b","nonelectric_c","incinerator_a","incinerator_b","incinerator_c","amoxicillin1_a","amoxicillin1_b","ceftriaxone_a","ceftriaxone_b","ciproflox_a","ciproflox_b","diclofenac_a","diclofenac_b","atenolol_a","atenolol_b","captopril_a","captopril_b","simvastatin_a","simvastatin_b","glibenclam_a","glibenclam_b","hypoglycemic_a","hypoglycemic_b","insulin_a","insulin_b","salbutamol_a","salbutamol_b","omeprazole_a","omeprazole_b","diazepam1a_a","diazepam1a_b","amitriptyline_a","amitriptyline_b","rifampicin_a","rifampicin_b","isoniazid_a","isoniazid_b","pyrazinam_a","pyrazinam_b","ethambutol_a","ethambutol_b","oxytocin_a","oxytocin_b","calgluc_a","calgluc_b","magsulf_a","magsulf_b","nacl_a","nacl_b","misoprostol_a","misoprostol_b","ampicillin_a","ampicillin_b","gentamycin_a","gentamycin_b","metronidazole_a","metronidazole_b","azithromycin_a","azithromycin_b","cefixime_a","cefixime_b","benzathine_a","benzathine_b","methasone_a","methasone_b","nifedipine2_a","nifedipine2_b","contraceptive_a","contraceptive_b","depo_a","depo_b","irona_a","irona_b","ironfolic_a","ironfolic_b","folic_a","folic_b","fansidar_a","fansidar_b","paracetamol3_a","paracetamol3_b","morphine_a","morphine_b","amoxicillin3_a","amoxicillin3_b","cotrimoxazole3_a","cotrimoxazole3_b","benzylpenicillin_a","benzylpenicillin_b","ors_a","ors_b","vitamina_a","vitamina_b","zinctabs_a","zinctabs_b","act_a","act_b","artesunate_a","artesunate_b","albendazole_a","albendazole_b","mebendazole_a","mebendazole_b","treat_guidelines","treat_observed","has_gloves","has_mcondoms","has_fcondoms","rdt_a","hivtest_a","glucometer_a","tbtest_a","has_bednet","has_tapemeasure","has_length","does_vaccines","vaccine_store1","has_fridge","fridge_temp","fridge_tempmon","fridge_power","measles_vac","polio_vac","dpt_vac","pentavalent_vac","pneumococ_vac","bcg_vac","hepb_vac","tetanus_vac","has_dispsyringe","has_vaccarrier","has_autosyringe","has_icepacks","has_sharps","vaccine_store2","final_wt","ipw","abs_prob","abs_wt","vign_prob","vign_wt","has_weights","has_facility"
"108","TANZANIA",2014,2,3,1,,2,0,10,0,5,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2,1,8,0,0,1,9,1,1,5,0,,,,0,0,4,2,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,1,0,,2,2,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,2,2,,0,,,0,,,,,,1,1,1,1,1,1,1,1,4,,1,1,5,,1,1,1,1,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,5,,1,1,1,1,1,1,5,,5,,4,,5,,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,15.5555553436279,2,1,1,1,1,1,1,1,5,1,2,2,2,2,2,1,25.2119159698486,25.2119159698486,0.3125,80.6781311035156,0.5,50.4238319396973,1,1
"11","TANZANIA",2014,1,1,1,3,1,2,0,0,2,0,,,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,,,,,,,,,4,1,95,40,14,0,15,6,2,1,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,,,2,2,1,0,,0,,0,2,2,0,,0,,0,,0,,0,0,0,0,0,0,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,0,,,0,,,2,2,,,,,4,,4,,4,,1,1,5,,5,,5,,5,,5,,5,,4,,5,,1,1,5,,4,,4,,4,,4,,1,1,5,,4,,1,1,5,,5,,4,,5,,4,,5,,1,1,5,,5,,1,1,4,,1,1,1,1,1,1,4,,1,1,5,,4,,4,,4,,4,,1,1,4,,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,5.55555534362793,2,5,1,1,1,1,1,1,1,2,2,2,2,2,2,0,26.9630088806152,26.9630088806152,1,26.9630088806152,1,26.9630088806152,1,1
"110","TANZANIA",2014,1,1,1,3,1,4,0,0,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,2,1,72,0,4,1,1,1,1,3,0,,,,0,0,10,1,1,10,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,2,1,0,,2,2,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,2,2,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,6,,6,,6,,6,,6,,6,,5,,1,1,1,1,6,,6,,6,,6,,6,,1,1,5,,1,1,1,1,5,,5,,1,1,1,1,1,1,6,,1,1,1,1,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,,1,1,4,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,3,21.1111106872559,0,1,1,4,4,4,1,1,5,1,2,2,2,2,2,1,20.3209800720215,20.3209800720215,1,20.3209800720215,0.666666686534882,30.4814701080322,1,1
"111","TANZANIA",2014,1,1,1,3,1,3,0,0,2,0,,,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,,,,,,,,,1,,,,,0,30,6,3,0,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,0,,0,,0,,0,,0,,0,1,0,0,0,1,0,0,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,1,1,1,1,5,,5,,6,,6,,6,,6,,5,,4,,4,,5,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,4,,5,,5,,5,,6,,6,,4,,6,,5,,1,1,4,,4,,4,,1,1,4,,4,,6,,4,,4,,1,1,1,1,1,1,4,,1,1,5,,4,,4,,1,1,1,1,0,0,1,0,0,0,1,0,1,1,3,6.66666650772095,2,5,1,1,1,1,1,1,2,1,2,2,2,2,2,1,19.4325065612793,19.4325065612793,1,19.4325065612793,1,19.4325065612793,1,1
"112","TANZANIA",2014,1,1,1,3,1,4,0,30,1,0,,,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,,,,,,,,,1,,,,,1,0,3,2,1,1,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,,,3,0,0,0,,0,,0,1,2,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,0,,,,0,,,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,6,,6,,6,,1,1,5,,1,1,5,,5,,5,,5,,5,,1,1,5,,5,,6,,1,1,5,,5,,6,,5,,6,,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,4,,4,,5,,4,,4,,4,,1,1,5,,4,,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,8.88888931274414,2,5,1,1,1,1,1,1,2,1,2,2,2,0,2,1,39.6501350402832,39.6501350402832,1,39.6501350402832,0.5,79.3002700805664,1,1
"113","TANZANIA",2014,1,1,1,3,1,5,0,0,2,0,,,1,0,1,1,1,0,1,1,0,0,0,0,1,1,2,1,336,0,0,1,1,1,1,1,,,,,2,0,1,,,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,1,0,1,0,0,1,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,6,,6,,6,,6,,6,,6,,5,,5,,5,,6,,1,1,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,6,,6,,4,,6,,6,,1,1,1,1,1,1,1,1,1,1,4,,4,,6,,4,,4,,1,1,1,1,4,,5,,1,1,5,,4,,4,,0,,1,1,0,1,1,0,0,0,1,0,1,1,3,22.7777786254883,2,1,1,1,1,1,1,1,5,1,2,2,2,2,2,1,50.0097312927246,50.0097312927246,1,50.0097312927246,1,50.0097312927246,1,1
"114","TANZANIA",2014,1,1,1,3,1,0,15,0,2,0,,,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,,,,,,,,,1,,,,,3,30,6,2,1,1,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,4,,1,1,4,,4,,6,,6,,6,,6,,6,,1,1,4,,4,,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,4,,4,,4,,6,,6,,1,1,6,,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,14.4444446563721,0,5,1,1,4,1,1,1,2,1,2,2,2,0,2,1,35.4643974304199,35.4643974304199,1,35.4643974304199,1,35.4643974304199,1,1
"115","TANZANIA",2014,3,1,1,2,1,2,0,0,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,2,1,72,0,6,9,1,1,1,5,0,,,,0,10,6,3,1,1,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,4,,4,,6,,6,,6,,6,,5,,4,,4,,5,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,4,,1,1,1,1,4,,5,,5,,4,,5,,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,6,,1,1,1,1,1,1,4,,1,1,4,,1,1,5,,4,,4,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,10,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,4.50042819976807,4.50042819976807,0.714285731315613,6.30059957504272,0.25,18.0017127990723,1,1
"116","TANZANIA",2014,1,1,1,3,1,3,0,0,2,0,,,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,1,10,0,4,1,1,1,1,3,0,,,,0,0,6,3,1,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,2,2,,2,2,,2,2,,,,,1,1,1,1,4,,1,1,6,,6,,6,,6,,6,,6,,5,,1,1,4,,6,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,4,,5,,5,,5,,6,,6,,4,,6,,6,,1,1,1,1,1,1,1,1,1,1,4,,4,,6,,4,,4,,1,1,1,1,1,1,5,,4,,5,,1,1,1,1,0,,1,1,0,1,1,0,0,0,1,0,1,1,3,12.222222328186,2,1,1,1,1,1,1,1,5,1,2,2,2,2,2,1,22.9140396118164,22.9140396118164,1,22.9140396118164,0.25,91.6561584472656,1,1
"117","TANZANIA",2014,1,3,1,1,1,0,45,0,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,72,0,6,1,1,3,1,3,0,,,,0,0,6,1,1,10,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,2,0,0,,0,,2,0,,2,2,2,2,0,,2,2,0,1,0,0,0,0,0,0,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,2,2,,2,2,,2,2,,,,,4,,1,1,1,1,4,,1,1,1,1,5,,4,,1,1,4,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,4,,4,,1,1,1,1,5,,5,,1,1,5,,1,1,1,1,1,1,1,1,1,1,1,1,4,,5,,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,1,0,0,0,1,1,1,1,1,1,1,1,3,19.4444446563721,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3.43909168243408,3.43909168243408,0.212765961885452,16.1637306213379,0.5,6.87818336486816,1,1
"118","TANZANIA",2014,1,3,1,3,1,2,30,30,1,0,,,1,1,1,1,1,0,1,0,0,1,0,0,1,1,2,1,24,0,4,1,1,1,1,3,0,,,,0,0,4,2,1,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,5,,5,,5,,5,,5,,5,,5,,1,1,1,1,1,1,5,,5,,5,,5,,1,1,5,,6,,4,,5,,5,,1,1,5,,5,,5,,1,1,5,,5,,5,,5,,1,1,1,1,1,1,1,1,5,,6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,4,,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,3,6.11111116409302,2,5,1,1,1,1,1,1,5,1,2,2,2,2,2,1,21.2050228118896,21.2050228118896,1,21.2050228118896,1,21.2050228118896,1,1
"12","TANZANIA",2014,1,1,1,3,1,3,0,0,1,0,,,1,0,1,1,1,0,1,1,0,1,0,0,1,1,5,1,90,50,1,5,3,3,3,4,1,50,30,14,0,30,6,3,1,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,0,,,3,2,0,0,,2,2,0,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,1,1,4,,1,1,1,1,4,,5,,5,,5,,5,,1,1,5,,1,1,5,,4,,4,,4,,4,,1,1,5,,4,,4,,5,,4,,1,1,1,2,1,1,5,,4,,5,,5,,1,1,4,,1,1,1,1,1,1,1,1,1,1,5,,4,,1,1,4,,1,1,1,1,1,1,1,1,5,,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,3,5.55555534362793,2,5,1,1,1,1,1,1,1,5,2,2,2,2,2,0,26.9630088806152,26.9630088806152,1,26.9630088806152,1,26.9630088806152,1,1
"120","TANZANIA",2014,1,1,0,3,1,2,30,0,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2,1,8,0,3,1,1,1,1,1,,,,,4,0,9,1,1,9,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,0,0,,0,,0,0,,2,2,0,,0,,0,,1,1,0,0,0,1,0,1,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,2,2,,0,,,2,2,,,,,1,1,1,1,4,,1,1,4,,4,,5,,1,1,1,1,5,,4,,1,1,1,1,1,1,6,,6,,6,,6,,1,1,5,,1,1,1,1,5,,5,,4,,4,,5,,5,,1,1,6,,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,,1,1,1,1,1,1,4,,4,,1,1,1,1,5,,4,,1,1,1,,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,1,10.9649295806885,10.9649295806885,,,,,1,1
"121","TANZANIA",2014,1,1,1,3,1,6,0,0,1,0,,,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,,,,,,,,,1,,,,,0,30,4,3,0,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,0,,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,2,2,,,,,4,,4,,4,,4,,6,,6,,6,,6,,6,,6,,5,,5,,5,,6,,6,,6,,6,,6,,4,,5,,6,,1,1,6,,5,,4,,5,,6,,6,,4,,6,,6,,1,1,4,,4,,4,,4,,4,,4,,6,,4,,4,,4,,4,,4,,4,,4,,4,,4,,4,,0,,0,1,0,0,0,0,0,0,0,0,1,1,3,7.77777767181396,0,5,1,1,1,1,1,1,5,1,2,2,2,2,2,1,49.297435760498,49.297435760498,1,49.297435760498,1,49.297435760498,1,1
"122","TANZANIA",2014,1,1,1,3,1,0,20,0,1,0,,,1,1,0,1,1,0,1,1,0,1,0,0,1,1,2,1,24,0,2,5,1,1,1,4,0,,,,0,0,10,3,0,1,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,0,1,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,4,,1,1,4,,4,,6,,6,,6,,6,,4,,5,,4,,5,,1,1,1,1,1,1,1,1,1,1,5,,4,,1,1,4,,5,,4,,5,,5,,6,,4,,6,,5,,1,1,4,,1,1,1,1,1,1,4,,1,1,6,,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,4,,0,,1,1,0,1,1,0,0,0,1,0,1,1,3,6.66666650772095,2,1,1,1,1,1,1,1,5,1,2,2,2,2,2,1,38.5267906188965,38.5267906188965,1,38.5267906188965,0.5,77.053581237793,1,1
"123","TANZANIA",2014,1,2,1,3,1,7,0,30,1,0,,,1,0,0,1,1,0,1,1,0,1,0,0,1,1,5,0,,,,1,1,1,1,5,0,,,,0,10,6,2,1,1,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,1,0,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,4,,4,,4,,4,,5,,5,,5,,6,,5,,6,,5,,5,,1,1,5,,5,,5,,5,,5,,1,1,6,,4,,1,1,5,,5,,1,1,1,1,5,,5,,1,1,5,,6,,1,1,1,1,1,1,1,1,1,1,4,,1,1,6,,1,1,1,1,1,1,1,1,1,1,4,,1,1,5,,1,1,4,,1,1,1,1,0,0,1,0,0,1,1,0,1,1,3,7.77777767181396,2,6,1,1,1,1,1,1,1,1,0,2,2,2,2,1,46.6383819580078,46.6383819580078,1,46.6383819580078,0.5,93.2767639160156,1,1
"124","TANZANIA",2014,3,1,1,3,2,1,30,0,2,0,,,1,1,0,1,1,1,1,1,0,1,0,0,1,1,5,0,,,,1,1,1,1,1,,,,,0,20,4,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,4,,4,,6,,6,,6,,6,,6,,6,,4,,4,,5,,5,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,5,,5,,1,1,5,,5,,5,,1,1,5,,6,,1,1,4,,1,1,4,,1,1,4,,1,1,6,,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,,,,1,1,1,1,1,1,5,1,2,2,2,2,2,1,33.9429588317871,33.9429588317871,1,33.9429588317871,1,33.9429588317871,1,1
"125","TANZANIA",2014,1,1,1,3,2,1,30,0,2,0,,,1,1,0,1,1,0,1,1,0,1,0,0,1,1,2,0,,,,9,1,1,1,5,0,,,,0,0,4,1,0,1,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,1,0,1,0,,0,,0,0,,0,,0,,0,,0,,0,0,0,0,0,1,0,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,4,,1,1,6,,6,,6,,6,,6,,6,,4,,4,,4,,5,,4,,4,,4,,4,,1,1,5,,5,,1,1,5,,4,,4,,5,,6,,6,,4,,6,,6,,1,1,4,,1,1,1,1,1,1,4,,1,1,6,,1,1,1,1,1,1,1,1,1,1,4,,1,1,4,,1,1,1,1,1,,1,0,0,1,1,0,0,1,1,0,1,1,3,8.88888931274414,2,1,1,1,1,1,1,1,5,1,2,2,2,2,2,1,42.3474159240723,42.3474159240723,1,42.3474159240723,1,42.3474159240723,1,1
"126","TANZANIA",2014,1,1,1,3,1,6,0,0,2,0,,,0,,,,,,,,,,,,,0,2,1,8,0,4,1,3,1,1,3,0,,,,3,0,10,2,1,1,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,0,0,0,,0,,0,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,2,2,2,,,2,2,,,0,,,,2,2,,,0,,,,2,2,,,0,,,,0,,,,0,,,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,6,,6,,6,,6,,6,,6,,5,,1,1,1,1,5,,6,,6,,6,,6,,5,,5,,6,,1,1,6,,5,,1,1,5,,1,1,5,,1,1,6,,6,,6,,6,,1,1,1,1,1,1,4,,5,,6,,1,1,1,1,1,1,1,1,4,,4,,1,1,1,1,1,1,1,1,1,,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,13.7636518478394,13.7636518478394,1,13.7636518478394,1,13.7636518478394,1,1
"128","TANZANIA",2014,1,1,1,3,2,2,0,30,1,0,,,1,1,1,1,1,1,1,1,0,1,0,0,1,1,5,0,,,,1,9,1,1,1,,,,,0,45,4,2,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,,0,,0,0,,0,,0,,0,,0,,0,1,0,0,0,1,0,0,1,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,1,1,1,1,1,1,6,,6,,6,,6,,6,,6,,5,,5,,5,,6,,1,1,1,1,1,1,1,1,1,1,5,,1,1,1,1,5,,5,,1,1,5,,5,,5,,1,1,6,,6,,1,1,1,1,1,1,1,1,1,1,4,,1,1,6,,4,,1,1,1,1,4,,1,1,4,,1,1,1,1,1,1,1,1,0,,1,1,0,1,1,1,1,0,1,1,1,1,3,9.44444465637207,2,5,1,1,1,1,1,1,5,1,2,2,2,2,2,1,88.0055160522461,88.0055160522461,1,88.0055160522461,0.5,176.011032104492,1,1
"129","TANZANIA",2014,1,1,1,3,1,2,0,0,1,0,,,1,1,1,0,0,1,0,1,0,1,0,0,1,1,5,0,,,,1,1,1,1,4,0,,,,0,30,4,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,,2,1,1,0,,0,,0,0,,0,,0,,0,,0,,0,1,0,0,0,0,0,0,2,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,2,2,,,0,,,0,,,0,,,2,2,,,,,1,1,5,,1,1,4,,5,,5,,5,,5,,5,,5,,5,,4,,1,1,5,,1,1,1,1,1,1,1,1,1,1,5,,4,,1,1,1,1,1,1,4,,1,1,4,,5,,1,1,5,,5,,4,,1,1,1,1,1,1,1,1,1,1,4,,1,1,4,,1,1,5,,4,,1,1,1,1,1,1,4,,1,1,4,,0,,1,1,1,1,1,0,0,1,1,0,1,1,3,14.4444446563721,2,5,1,4,1,1,1,1,5,1,2,2,2,2,2,0,39.2378692626953,39.2378692626953,1,39.2378692626953,0.333333343267441,117.713607788086,1,1
